-1.71498	1.33577
-1.47151	0.927597
-1.22563	0.783855
-1.1992	0.638165
-1.05	0.45701
-1.07695	0.3986
-1.03332	0.302022
-1.10494	0.379263
-1.24424	0.550756
-1.38505	1.04645
-1.43424	1.17175
-1.37003	0.874272
-1.35544	0.906078
-1.2278	0.637033
-1.10269	0.388546
-1.13027	0.371579
-1.1978	0.542177
-1.30214	0.535582
-1.2439	0.502328
-1.13143	0.369731
-1.24838	0.559483
-1.52207	1.43107
-1.44727	1.401
-1.47602	1.16675
-1.80751	1.99198
-1.76209	1.78979
-1.34182	0.769083
-1.24597	0.669842
-1.20966	0.620696
-1.11855	0.419656
-1.0674	0.328526
-1.09157	0.314762
-1.10455	0.251602
-1.15646	0.42992
-1.18178	0.547736
-1.18365	0.421984
-1.15215	0.331363
-1.20208	0.615676
-1.30185	0.657796
-1.21494	0.378471
-1.14889	0.363233
-1.17185	0.553835
-1.20893	0.471263
-1.22642	0.365869
-1.16234	0.338903
-1.18051	0.436992
-1.14955	0.43369
-1.26133	0.512623
-1.35629	0.578946
-1.40437	0.717601
-1.18202	0.505103
-1.21927	0.928609
-1.09794	0.828086
-1.09021	0.524256
-1.16202	0.386772
-1.29111	0.544481
-1.33053	0.679731
-1.34496	0.774842
-1.34164	0.717489
-1.239	0.50486
-1.29175	0.631337
-1.2212	0.471779
-1.20922	0.440667
-1.22791	0.470766
-1.18524	0.354693
-1.24326	0.38504
-1.23429	0.428824
-1.1973	0.392143
-1.2598	0.514076
-1.34075	0.638465
-1.29833	0.505486
-1.25547	0.385382
-1.3515	0.631139
-1.30288	0.625142
-1.39547	0.863092
-1.29903	0.588348
-1.1873	0.462858
-1.20431	0.623412
-1.24921	0.760117
-1.28079	0.677543
-1.2677	0.577317
-1.2388	0.430807
-1.07951	0.383202
-1.15425	0.496193
-1.25747	0.61666
-1.19731	0.451276
-1.01688	0.193848
-1.1589	0.289885
-1.32808	0.479526
-1.2273	0.40024
-1.09993	0.384194
-1.15724	0.493195
-1.21531	0.497341
-1.15897	0.387314
-1.50425	1.17154
-1.51672	1.42083
-1.27069	0.853351
-1.28502	0.661795
-1.25286	0.530772
-1.30004	0.721745
-1.21842	0.812296
-1.20721	0.722987
-1.22636	0.733509
-1.30086	0.75234
-1.35868	0.837816
-1.44994	0.955504
-1.37074	0.969154
-1.10132	0.525587
-1.24648	0.730205
-1.40783	0.936267
-1.32266	0.673747
-1.39245	0.818509
-1.10629	0.635211
-1.11614	0.550225
-1.16765	0.532393
-1.07499	0.709403
-1.11891	0.761146
-1.17162	0.689536
-0.985337	0.454712
-0.968429	0.475067
-1.236	0.574913
-1.32596	0.652464
-1.22652	0.579451
-0.89008	0.482886
-0.783885	0.436743
-0.926805	0.456186
-1.66714	1.31644
-1.9114	1.88882
-1.86926	1.65205
-1.45064	0.661995
-1.29202	0.549975
-1.23432	0.602913
-1.28017	0.618389
-1.21724	0.48124
-1.2728	0.555906
-1.31815	0.632784
-1.23428	0.467845
-1.31734	0.458933
-1.19968	0.401524
-1.21169	0.458923
-1.23935	0.560132
-1.21718	0.377166
-1.2046	0.371581
-1.17628	0.319881
-1.15294	0.305716
-1.1644	0.296979
-1.13698	0.409086
-1.04732	0.393065
-1.07427	0.380593
-1.10024	0.436873
-1.1869	0.500765
-1.10688	0.392262
-1.02426	0.194313
-1.22256	0.326167
-1.31528	0.508521
-1.30896	0.552817
-1.28804	0.574981
-1.20324	0.426266
-1.14591	0.28695
-1.17237	0.36523
-1.31107	0.540051
-1.32764	0.63631
-1.23462	0.547015
-1.1504	0.466971
-1.20674	0.538828
-1.27251	0.543978
-1.23381	0.527626
-1.16296	0.552623
-1.20234	0.538852
-1.08027	0.471644
-1.21709	0.622772
-1.28852	0.740052
-1.21039	0.50649
-1.10406	0.322363
-1.06826	0.312912
-1.16811	0.308403
-1.17284	0.304442
-1.2159	0.498491
-1.44461	0.980414
-1.53364	1.13711
-1.49435	0.991566
-1.22734	0.575073
-1.23379	0.644474
-1.13967	0.528743
-1.17245	0.454277
-1.18623	0.448292
-1.0217	0.274664
-1.02776	0.225024
-1.12111	0.336851
-1.16683	0.375991
-1.16051	0.385114
-1.21358	0.476264
-1.19613	0.477311
-1.24948	0.514735
-1.25972	0.565686
-1.24237	0.463045
-1.24931	0.49089
-1.30097	0.553149
-1.22602	0.496798
-1.24021	0.509224
-1.32	0.506441
-1.3285	0.412809
-1.17511	0.445538
-1.22656	0.557681
-1.1487	0.439494
-1.12412	0.368278
-1.14748	0.330473
-0.76412	0.00352005
-0.728994	-0.105061
-1.00209	0.268514
-0.946778	0.380296
-0.769864	0.34371
-0.891612	0.270166
-1.19075	0.431014
-1.17486	0.47959
-1.17427	0.455197
-1.31029	0.602634
-1.29012	0.515731
-1.1605	0.245677
-1.14192	0.472514
-1.18572	0.612491
-1.25932	0.606997
-1.31044	0.593811
-1.48889	0.792522
-1.32107	0.631117
-1.23748	0.466501
-1.36942	0.461578
-1.25105	0.454918
-1.28459	0.544134
-1.28223	0.529994
-1.40788	0.638881
-1.48571	0.861013
-1.31863	0.63566
-1.31112	0.615913
-1.36593	0.704181
-1.42487	0.692633
-1.44568	0.748557
-1.40622	0.563166
-1.36363	0.546293
-1.32743	0.569225
-1.30538	0.507273
-1.30332	0.450054
-1.36571	0.682342
-1.28339	0.545757
-1.23442	0.365341
-1.34096	0.500798
-1.42356	0.591903
-1.39182	0.583848
-1.36229	0.519139
-1.36006	0.581507
-1.38279	0.652367
-1.53354	0.772687
-1.53806	0.846198
-1.43415	0.792273
-1.35454	0.638689
-1.33145	0.541523
-1.4622	0.754681
-1.52381	0.793532
-1.54895	0.758551
-1.36871	0.493389
-1.36569	0.650191
-1.30991	0.612801
-1.33245	0.633186
-1.39111	0.696825
-1.47639	0.951342
-1.48953	0.810392
-1.47497	0.62154
-1.30988	0.490535
-1.18462	0.50384
-1.38251	0.693246
-1.40019	0.663046
-1.36322	0.649836
-1.57231	0.926656
-1.5879	0.799202
-1.58123	0.818105
-1.54354	0.81535
-1.38454	0.576777
-1.41818	0.5957
-1.28019	0.397949
-1.19459	0.495627
-1.16658	0.439832
-1.37113	0.554649
-1.41174	0.652121
-1.49298	0.762679
-1.4859	0.713398
-1.51031	0.827565
-1.57252	0.955519
-1.47469	0.820597
-1.39112	0.69264
-1.35674	0.708889
-1.41711	0.602991
-1.35939	0.51266
-1.4553	0.758997
-1.49386	0.743763
-1.49543	0.687531
-1.49016	0.768997
-1.35866	0.562938
-1.31491	0.534679
-1.38563	0.633089
-1.53624	0.842039
-1.44893	0.722366
-1.43034	0.699604
-1.3642	0.408062
-1.51627	0.726246
-1.56695	0.828129
-1.59359	0.790988
-1.45552	0.693806
-1.34902	0.482433
-1.47203	0.789421
-1.46122	0.727967
-1.26797	0.404601
-1.25306	0.514837
-1.27555	0.569308
-1.3264	0.598368
-1.38948	0.543154
-1.46995	0.626992
-1.3834	0.511038
-1.28441	0.378995
-1.37387	0.488603
-1.34269	0.414031
-1.29254	0.332668
-1.22357	0.260488
-1.32661	0.427345
-1.36056	0.550294
-1.47557	0.783287
-1.39769	0.654453
-1.2943	0.527762
-1.34405	0.644181
-1.33891	0.432722
-1.41426	0.555813
-1.40825	0.600684
-1.21994	0.449534
-1.27974	0.4736
-1.29319	0.481269
-1.22049	0.366749
-1.30575	0.45672
-1.43106	0.589933
-1.41554	0.531362
-1.33286	0.474992
-1.45944	0.627785
-1.36382	0.473363
-1.28791	0.436941
-1.43627	0.75324
-1.47782	0.777699
-1.44634	0.711488
-1.33569	0.677089
-1.37211	0.558739
-1.38543	0.457468
-1.32332	0.395086
-1.34153	0.548712
-1.30642	0.38685
-1.26566	0.323715
-1.19965	0.266145
-1.20039	0.326163
-1.23106	0.387614
-1.29192	0.416696
-1.1928	0.341307
-1.32997	0.561316
-1.41285	0.591079
-1.36496	0.49378
-1.47566	0.624086
-1.42914	0.55195
-1.31371	0.487747
-1.32744	0.58203
-1.22598	0.625599
-1.20278	0.607944
-1.23949	0.499198
-1.28804	0.529749
-1.29155	0.551499
-1.25607	0.540541
-1.2026	0.511309
-1.15054	0.524896
-1.13366	0.461871
-1.27486	0.425171
-1.31102	0.614791
-1.25949	0.596575
-1.30825	0.578783
-1.28992	0.531065
-1.12797	0.420138
-1.05366	0.527906
-1.09956	0.530264
-1.06811	0.292128
-1.28438	0.505721
-1.25784	0.454314
-1.19446	0.366391
-1.14062	0.271937
-1.02523	0.255334
-1.14656	0.541978
-1.20599	0.554353
-1.10492	0.45295
-1.23551	0.604789
-0.916826	0.352426
-0.291159	0.243315
-0.343599	0.249487
-0.896737	0.270875
-1.08458	0.417682
-1.09978	0.330793
-1.12997	0.360962
-1.20263	0.42002
-0.69149	0.180419
-0.079982	0.271114
-0.124848	0.247976
-0.676352	0.14312
-1.15897	0.482047
-1.17415	0.439937
-1.2377	0.527236
-1.16561	0.4759
-1.21429	0.564261
-1.11804	0.523039
-1.19585	0.530201
-1.17325	0.401712
-1.08948	0.310966
-1.10957	0.25311
-1.11693	0.310439
-1.11689	0.416877
-1.05459	0.345849
-1.05915	0.421368
-1.06723	0.646568
-1.11412	0.6655
-1.32344	0.640125
-1.33603	0.631459
-1.21378	0.409395
-1.13913	0.35458
-1.2082	0.47268
-1.24441	0.543591
-1.14478	0.565726
-1.10896	0.481806
-1.10168	0.42436
-1.13288	0.513249
-1.24144	0.835277
-1.40036	1.31942
-1.25654	1.36975
-1.42504	1.45472
-1.0617	1.1454
-0.851765	1.03599
-1.20448	1.22228
-1.7091	1.51149
-1.7232	1.51531
-1.89786	2.38386
-1.86709	2.30464
-1.75528	1.97922
-1.52245	1.53907
-2.05357	2.33148
-2.41614	3.0233
-2.64126	3.65193
-2.92474	4.59811
-2.96233	4.81632
-2.87181	4.54716
-2.94263	4.71768
-3.11121	5.31441
-3.14194	5.33939
-3.1592	5.06197
-2.87259	3.97229
-2.56941	3.08359
-2.45476	2.7345
-2.36304	2.45216
-2.22278	2.085
-2.35592	2.50494
-2.55409	3.07547
-2.58129	3.10184
-2.63077	3.135
-2.80012	3.42019
-3.11969	4.41641
-2.73202	3.25329
-2.6106	2.85694
-2.61399	2.66093
-2.36287	2.04359
-2.34805	1.92955
-2.39121	1.89017
-2.31886	1.64571
-2.28194	1.47866
-2.25292	1.5845
-2.14534	1.46707
-2.00356	2.05743
-1.81081	1.84293
-1.78846	1.76606
-1.90583	1.79947
-2.62674	3.25877
-2.95424	4.1871
-2.81659	3.68901
-2.41808	2.47759
-2.41842	2.6248
-2.64434	3.41453
-2.3215	3.13187
-2.25951	3.05039
-2.63739	3.57849
-2.97158	4.49454
-3.1589	5.10706
-3.22681	5.34243
-3.35563	5.84805
-3.22067	5.32397
-2.98534	4.45541
-2.80704	3.86704
-2.66747	3.51354
-2.80402	3.98757
-2.95037	4.47482
-2.71844	3.78727
-2.43357	3.12272
-2.42403	3.17558
-2.32427	3.02616
-1.84718	2.18154
-1.65647	1.87328
-1.45223	1.59641
-1.10963	1.21866
-0.846292	1.06214
-0.659318	0.991568
-0.344862	0.861884
0.147943	0.888102
0.330119	1.00697
0.493	1.2425
0.472951	1.22654
0.387186	1.15263
0.220891	1.18455
0.162204	1.10281
0.321265	1.02388
0.265853	0.956495
0.0927892	0.979489
0.0704636	1.09531
-0.0288792	1.09173
-0.200617	1.23984
-0.543885	1.32244
-0.926131	1.53307
-1.32734	1.69374
-1.93299	2.34612
-2.5093	3.28331
-2.68962	3.59806
-2.99398	4.42314
-3.13543	4.76597
-3.184	5.13876
-3.20089	5.22106
-3.13681	4.89939
-3.08928	4.76123
-2.89002	3.97731
-2.94483	4.03466
-3.10688	4.41777
-3.15708	4.31925
-3.13016	4.04931
-3.10055	3.97369
-2.71449	2.81666
-2.50248	2.27726
-2.41984	2.22143
-2.47487	2.1183
-2.4088	2.10074
-2.37615	2.19527
-2.36847	2.2074
-2.36289	2.21355
-2.3858	2.17935
-2.31931	1.86448
-2.38587	2.0827
-2.39144	2.19678
-2.34623	2.11331
-2.39364	2.21232
-2.55568	2.57993
-2.81051	3.34031
-2.83889	3.63717
-2.8484	3.75554
-2.84219	3.70817
-2.89692	3.90603
-2.89181	3.94735
-2.89906	4.00456
-3.13584	4.79753
-3.23055	5.12216
-2.96963	4.16231
-2.77908	3.50501
-2.7997	3.60053
-2.88374	3.88965
-2.9605	4.30392
-2.93246	4.3907
-2.88882	4.30939
-2.70794	3.69855
-2.66629	3.64507
-2.44549	3.06353
-2.24245	2.59657
-2.30168	2.78077
-2.38123	3.0836
-2.39257	3.24417
-2.37365	3.26334
-2.34635	3.17829
-2.22032	2.77753
-2.03605	2.27875
-2.00651	2.27404
-2.01879	2.33162
-2.09088	2.48056
-2.09726	2.3805
-2.02718	2.09284
-2.14691	2.36591
-2.21972	2.57701
-2.25568	2.62588
-2.21036	2.45002
-2.23214	2.45301
-2.38771	2.71163
-2.50363	2.89992
-2.54046	2.92517
-2.56893	3.07776
-2.43842	3.15485
-1.71912	1.82362
-1.13908	1.16842
-0.85285	1.11414
-0.725585	1.1971
-0.519813	1.05362
-0.283665	0.91011
-0.30931	0.935309
-0.401717	1.05754
-0.318405	1.07995
-0.22809	1.12426
-0.126001	1.13259
-0.162018	1.12267
-0.317304	1.04917
-0.55057	1.0196
-1.13148	1.19504
-1.67745	1.57444
-1.97986	1.91453
-2.11723	2.18381
-2.01805	1.77863
-1.92606	1.47029
-1.90662	1.3664
-2.13936	1.74211
-2.48394	2.30945
-2.60765	2.49089
-2.48686	2.18517
-2.41031	2.00661
-2.48881	2.23764
-2.49047	2.20726
-2.49685	2.19888
-2.6007	2.44961
-2.68684	2.64394
-2.76732	2.88112
-2.71735	2.77211
-2.72535	2.81865
-2.80452	3.02196
-2.84098	3.16911
-2.93992	3.53157
-3.14457	4.26496
-2.81952	3.04921
-2.61444	2.43126
-2.58416	2.36429
-2.51905	2.30109
-2.5926	2.61338
-2.57277	2.48444
-2.5557	2.23931
-2.59584	2.45483
-2.67342	2.69188
-2.68597	2.57888
-2.60025	2.20454
-2.57481	2.23906
-2.52391	2.28774
-2.39833	2.21218
-2.40882	2.31841
-2.53888	2.64218
-2.72445	3.20071
-2.76485	3.43078
-2.60424	2.95786
-2.52356	2.74418
-2.56053	2.75251
-2.63298	2.70741
-2.67001	2.73905
-2.72585	2.97486
-2.8035	3.24195
-2.91418	3.58002
-2.87004	3.5167
-2.79347	3.30618
-2.92422	3.74183
-3.09766	4.41204
-3.1027	4.43018
-3.0453	4.15062
-3.1384	4.43918
-3.14292	4.29856
-3.27218	4.60832
-3.46055	5.29156
-2.97569	3.50745
-2.79731	3.0797
-1.98471	1.37007
-0.979609	0.599771
-0.941839	0.630843
-1.34517	0.947739
-1.82004	1.60771
-1.85744	1.96057
-1.65145	1.50868
-1.46911	0.881866
-1.47279	0.651148
-1.51544	0.591998
-1.54574	0.790326
-1.39199	0.627974
-1.2975	0.87137
-1.37159	0.966518
-1.47675	1.08142
-2.01077	1.76503
-2.81723	3.51498
-3.03793	4.09529
-3.06973	4.12296
-2.98508	3.83745
-2.91774	3.83099
-3.01352	4.32039
-2.74998	3.5476
-2.74401	3.49407
-2.70642	3.29725
-2.49261	2.73023
-2.57752	3.15922
-2.55845	3.29302
-2.38521	2.67109
-2.11233	1.8149
-2.21287	2.10465
-2.4994	2.55329
-2.53758	2.4993
-2.63975	2.54768
-2.63082	2.54176
-2.44447	2.15509
-2.44082	2.1557
-2.45798	2.24824
-2.46956	2.36438
-2.35908	2.05718
-2.35591	1.98941
-2.32624	1.87661
-2.36873	1.90006
-2.36457	1.86331
-2.37354	1.94262
-2.40425	2.03621
-2.18971	1.59418
-2.1746	1.57309
-2.29933	1.82848
-2.43744	2.10883
-2.44598	2.20432
-2.35196	2.06398
-2.36135	2.06311
-2.32219	2.0196
-2.33144	2.22346
-2.24397	2.21996
-2.05119	2.23082
-1.90034	2.25748
-1.93624	2.40746
-2.11531	2.71734
-2.18613	2.71873
-2.0362	2.51899
-1.83581	2.41377
-1.74444	2.08288
-2.12736	2.43546
-2.44047	2.77947
-2.42716	2.65456
-2.27717	2.37441
-2.32128	2.55826
-2.56877	2.99775
-2.85145	3.68139
-2.80519	3.15485
-2.83012	3.21312
-2.89778	3.45376
-3.01496	3.90548
-2.81246	3.26226
-2.72371	3.12331
-2.85451	3.59589
-2.67851	3.0826
-2.49812	2.78846
-2.43302	2.85661
-2.45752	2.97018
-2.56664	3.2878
-2.62359	3.48106
-2.58389	3.42617
-2.71134	3.83808
-2.70576	3.8565
-2.56252	3.44862
-2.47812	3.17918
-2.49801	3.17342
-2.39111	2.90214
-2.55291	3.26698
-2.74939	3.75741
-2.49348	2.95926
-2.21923	2.16686
-2.30646	2.49931
-2.15517	2.12458
-2.09697	2.01393
-2.37378	2.80774
-2.56574	3.51325
-2.6828	4.07288
-2.12572	2.91139
-1.38061	1.83871
-0.633382	1.40484
-0.251142	1.38993
-0.140562	1.33977
-0.0964867	1.29949
0.0283681	1.30823
0.293891	1.38972
0.532044	1.40227
0.32226	1.32117
0.182797	1.13543
0.524126	1.17706
0.70549	1.31145
0.560745	1.39374
0.506434	1.47268
0.384831	1.42193
0.102856	1.45416
0.214317	1.51395
0.102955	1.47182
-0.106373	1.53192
-0.265738	1.49154
-0.423134	1.3989
-0.794319	1.377
-1.13562	1.47951
-1.44466	1.71335
-1.64195	1.93616
-1.58097	1.56015
-1.3749	1.1059
-1.18696	0.630073
-1.1854	0.529718
-1.22429	0.579476
-1.30058	0.700961
-1.3115	0.634076
-1.17941	0.329364
-1.278	0.432333
-1.53124	0.820359
-1.68293	1.03689
-1.70237	1.17482
-1.74118	1.4908
-1.8568	1.52342
-1.77052	1.27575
-1.77411	1.3642
-1.82539	1.4615
-1.72202	1.24852
-1.7538	1.30166
-1.89762	1.36984
-1.74677	1.0687
-1.60292	0.814016
-1.67894	0.910499
-1.73018	1.07149
-1.71912	1.07477
-1.75435	1.24849
-1.60275	0.97813
-1.65692	0.970797
-1.60158	0.875913
-1.50863	0.695705
-1.55663	0.745402
-1.57076	0.732814
-1.59044	0.754162
-1.53818	0.818603
-1.58675	0.873619
-1.6357	0.856219
-1.72044	1.07096
-1.70829	0.941259
-1.66905	0.833024
-1.62496	0.75022
-1.66016	0.859038
-1.62878	0.825401
-1.58831	0.835651
-1.62364	0.978291
-1.48648	0.733213
-1.32452	0.548463
-1.35589	0.485724
-1.47291	0.588841
-1.37977	0.645429
-1.40767	0.699826
-1.34834	0.59656
-1.2508	0.468071
-1.38153	0.590281
-1.48845	0.75603
-1.46649	0.612631
-1.41208	0.409915
-1.35557	0.526874
-1.22262	0.518945
-1.32081	0.613947
-1.36653	0.449172
-1.49926	0.539221
-1.41424	0.5118
-1.22466	0.351122
-1.213	0.499899
-1.21126	0.460884
-1.30272	0.621717
-1.28467	0.605748
-1.21179	0.390378
-1.15138	0.338484
-1.09161	0.385803
-1.16702	0.31593
